order_id,product_count
211255,1
968234,1
657106,1
1319156,1
3294307,1
1677813,1
2246245,1
2507013,1
739026,1
1083591,1
561894,1
2722262,1
439231,1
271521,1
1950345,1
3377163,1
701755,1
1076348,1
1285539,1
3043468,1
868711,1
1601189,1
1858759,1
1880770,1
2695585,1
357055,1
1551312,1
2703254,1
2002311,1
2146015,1
473062,1
412055,1
26228,1
1288163,1
1730707,1
2014432,1
1947515,1
1718363,1
1228817,1
1583744,1
2675367,1
1162998,1
2366663,1
2229743,1
621837,1
3302249,1
750535,1
1102270,1
1642666,1
525106,1
715697,1
1573694,1
2240491,1
2584709,1
3088766,1
1664139,1
573860,1
3385976,1
415319,1
1245214,1
2259223,1
2205119,1
878714,1
1613445,1
2412806,1
1187974,1
2273251,1
2429148,1
2277605,1
1262158,1
1230155,1
2566397,1
5508,1
1876337,1
3015062,1
2705701,1
835435,1
2181691,1
1302530,1
2831248,1
824814,1
2138920,1
1060901,1
2614308,1
1596161,1
212611,1
588719,1
3017426,1
593091,1
315162,1
1409489,1
789997,1
15741,1
2582282,1
2232,1
2554747,1
2610468,1
3094241,1
2041242,1
675846,1
2450219,1
706729,1
256779,1
958943,1
793159,1
707174,1
743299,1
1710366,1
1321821,1
810024,1
1759731,1
2348465,1
1532086,1
1912445,1
3371249,1
1652043,1
3000742,1
1584635,1
867361,1
323800,1
1081069,1
84874,1
251484,1
691542,1
2020462,1
473471,1
2253977,1
306300,1
142861,1
1334890,1
3015854,1
1710322,1
2470953,1
1090563,1
3268409,1
450488,1
2653213,1
966843,1
908157,1
822565,1
899863,1
2432239,1
3164876,1
2757877,1
1926987,1
1521145,1
990597,1
1745404,1
3050571,1
606658,1
2926919,1
149543,1
1205689,1
535876,1
1561415,1
136883,1
2395027,1
2957894,1
1634049,1
1946507,1
19657,1
448342,1
394709,1
2993298,1
1551466,1
887872,1
1180294,1
1675755,1
446528,1
1327521,1
19078,1
73331,1
72831,1
167428,1
1511680,1
2545194,1
361946,1
433252,1
706203,1
2742337,1
1344457,1
1349786,1
140616,1
2635531,1
1639888,1
948908,1
1665295,1
1478206,1
1897900,1
158819,1
159069,1
582576,1
2441359,1
2642284,1
1432175,1
2461787,1
1655541,1
285798,1
1074222,1
142794,1
3015120,1
2507918,1
2019822,1
1911307,1
803508,1
1653420,1
598629,1
267997,1
3022365,1
3253765,1
313186,1
2745285,1
475890,1
197207,1
1664394,1
988602,1
894107,1
2675574,1
3243396,1
1332309,1
765709,1
1062487,1
1987656,1
2334606,1
2839067,1
3210571,1
2219707,1
1548113,1
23462,1
2119432,1
2235703,1
2901327,1
1134518,1
178032,1
1834632,1
2937069,1
1707076,1
2549501,1
3051445,1
2885641,1
1435196,1
62464,1
2148844,1
3048656,1
2566584,1
3162319,1
183670,1
3199446,1
440580,1
1511808,1
2551981,1
2704312,1
380431,1
243850,1
2333838,1
3396381,1
2218674,1
1390740,1
17993,1
2800348,1
27170,1
2013883,1
422096,1
846390,1
714696,1
2925224,1
1977228,1
211367,1
2787915,1
2389193,1
801166,1
659128,1
1420327,1
130207,1
2257638,1
2241207,1
2563285,1
1557405,1
2905945,1
923879,1
2226430,1
971936,1
2471448,1
3029843,1
3181451,1
400447,1
1768990,1
3363280,1
2131957,1
2062924,1
1095859,1
2059953,1
2485976,1
628436,1
897389,1
1301568,1
1995752,1
2099845,1
2386680,1
2657677,1
3128204,1
2188812,1
866708,1
2250281,1
2678063,1
2124182,1
1226283,1
584890,1
2351758,1
1105143,1
1337726,1
2966522,1
94539,1
369700,1
898819,1
2501730,1
1497256,1
3358961,1
1664331,1
2513806,1
3290742,1
2546408,1
1984636,1
1804032,1
3327029,1
2383681,1
2256228,1
3143221,1
3419066,1
1577321,1
2094220,1
1552332,1
265884,1
706068,1
2418892,1
2917142,1
2707581,1
979474,1
2768434,1
3245925,1
1787736,1
2936793,1
106808,1
2488665,1
3321687,1
512453,1
1101648,1
1191032,1
1434280,1
1076303,1
2564538,1
101818,1
1332454,1
1012172,1
2054944,1
72803,1
2376830,1
3092866,1
1206409,1
1920235,1
3040708,1
2069086,1
3130842,1
2153854,1
953524,1
1408749,1
466736,1
2771802,1
2109875,1
829159,1
2592657,1
3044653,1
1882376,1
3322887,1
1387217,1
2854794,1
2937910,1
1230519,1
1024919,1
1192805,1
1454573,1
2306468,1
1680082,1
1848516,1
2932335,1
225950,1
701024,1
659934,1
2125898,1
514756,1
1314401,1
149222,1
3273736,1
2747422,1
3085364,1
2069272,1
1660174,1
1413081,1
1241692,1
1957656,1
2083839,1
2676983,1
1886829,1
992748,1
3118431,1
1656611,1
2113143,1
2133269,1
2546254,1
1615989,1
1458622,1
147316,1
2440973,1
2939719,1
1126551,1
561117,1
1913678,1
3275234,1
108869,1
2103390,1
974866,1
1753778,1
2651589,1
591886,1
2328065,1
896832,1
3325594,1
1577536,1
1805941,1
4413,1
3206328,1
2350693,1
112884,1
2008011,1
36479,1
1164431,1
77210,1
1358089,1
1495661,1
2203675,1
252780,1
227466,1
1886746,1
629100,1
1354292,1
2945432,1
2194019,1
3070569,1
667249,1
142513,1
1779064,1
2175631,1
961804,1
2324433,1
381249,1
72736,1
1395937,1
2557461,1
2464356,1
269055,1
1387938,1
1714037,1
2048077,1
2808811,1
1937633,1
1330359,1
1291394,1
3359585,1
2255555,1
87038,1
2611509,1
2112502,1
1642152,1
2818157,1
902214,1
1847690,1
1342846,1
1112156,1
2990313,1
2955438,1
565433,1
58877,1
2822128,1
3308301,1
2171102,1
3131795,1
1126391,1
408727,1
532458,1
545484,1
2167183,1
1175130,1
2341497,1
1163554,1
2267625,1
1293456,1
3232076,1
2929717,1
1791102,1
283258,1
247882,1
1711220,1
1300596,1
365203,1
2281711,1
1677611,1
2109512,1
3034035,1
3205924,1
1302425,1
2556137,1
25269,1
3177760,1
1584532,1
2818362,1
987127,1
2166158,1
3159196,1
855844,1
2628006,1
1141678,1
3221383,1
507791,1
1792823,1
293674,1
2633009,1
2970122,1
2207657,1
1877899,1
2566829,1
2493159,1
884834,1
641386,1
1004972,1
1750807,1
320477,1
2233539,1
821634,1
1060883,1
1626179,1
1112507,1
2225450,1
2494208,1
3335720,1
1626064,1
101850,1
1759964,1
2597184,1
465190,1
1959888,1
2926035,1
211379,1
950192,1
253943,1
795204,1
1931709,1
2869387,1
480696,1
1137760,1
342951,1
875410,1
3119300,1
130507,1
2634428,1
634046,1
2906407,1
867914,1
2649605,1
1505074,1
1891654,1
2972312,1
658185,1
231919,1
2521572,1
2963119,1
2016895,1
1526800,1
2197078,1
1785218,1
1939966,1
1253570,1
512359,1
2620127,1
1948652,1
287913,1
504857,1
264634,1
2362141,1
1524873,1
1647926,1
3174809,1
2619463,1
1950291,1
3183016,1
1448,1
207035,1
2016504,1
279425,1
1931756,1
2909355,1
1866002,1
236556,1
2893418,1
650077,1
303218,1
2282991,1
2485841,1
2533436,1
202082,1
1071892,1
313136,1
1856501,1
747703,1
185236,1
655504,1
187784,1
1306310,1
1074558,1
1124808,1
2253062,1
2835847,1
137728,1
65675,1
1079918,1
1612197,1
2651980,1
3141302,1
238830,1
2132415,1
1175841,1
509411,1
900000,1
2737578,1
1177141,1
741574,1
2561467,1
440839,1
1023756,1
1739836,1
937623,1
291478,1
3103713,1
723955,1
955014,1
975207,1
1929645,1
1659319,1
1351069,1
3076126,1
2927122,1
902009,1
1538914,1
2805677,1
67374,1
2356057,1
2712988,1
1203544,1
1532840,1
171408,1
1816496,1
1660274,1
869639,1
2774633,1
2601858,1
904561,1
1769451,1
2596236,1
2913465,1
3250552,1
1802663,1
2529814,1
746664,1
2736773,1
2321629,1
1711101,1
2959472,1
2443120,1
1979475,1
1433292,1
1123096,1
94211,1
1027212,1
2162310,1
2452924,1
1801122,1
93953,1
1452625,1
484714,1
799510,1
1578873,1
3384264,1
1319097,1
2357442,1
857078,1
1396238,1
2101562,1
2630518,1
771344,1
1147216,1
841157,1
3073866,1
1866185,1
3364812,1
3292899,1
3071488,1
361859,1
108280,1
2219885,1
3288036,1
1144283,1
2456983,1
3348187,1
1772715,1
1374512,1
888673,1
434952,1
1282286,1
1169415,1
1957250,1
635510,1
1498007,1
444202,1
1878873,1
12851,1
149930,1
1459689,1
427293,1
2852633,1
342522,1
3072849,1
1757027,1
635433,1
1785437,1
2794063,1
2902582,1
1114823,1
60071,1
2690757,1
1987668,1
560864,1
2204023,1
1806716,1
1232504,1
3330565,1
520358,1
298799,1
1064058,1
3015113,1
1923466,1
1939454,1
857583,1
2176880,1
3226572,1
594122,1
275454,1
1636244,1
2268745,1
1546706,1
519070,1
1035338,1
1786711,1
3368322,1
1953108,1
3357178,1
2246487,1
789261,1
3205918,1
2884002,1
1287036,1
2489453,1
2382608,1
2025887,1
1903222,1
3028273,1
435592,1
1688851,1
1968489,1
3328040,1
650809,1
641567,1
278427,1
2439723,1
496297,1
2746096,1
405804,1
982641,1
2628831,1
603015,1
3148596,1
2169901,1
1104928,1
2032682,1
1787239,1
673182,1
1923082,1
1175555,1
1661099,1
767344,1
2418296,1
2185832,1
3133984,1
2550388,1
1194610,1
44034,1
38168,1
1467837,1
321463,1
307788,1
1220769,1
2981042,1
181051,1
1918382,1
2255889,1
2012804,1
3300556,1
3390563,1
667431,1
996581,1
3368747,1
575068,1
1605210,1
1740282,1
1182480,1
2392968,1
760080,1
2621869,1
56356,1
2644900,1
2636873,1
1662197,1
201446,1
563236,1
1054719,1
2934065,1
3371810,1
102073,1
2963956,1
2551208,1
1019243,1
2985240,1
1601874,1
405842,1
1997045,1
2117554,1
2700967,1
1484017,1
3366829,1
3064822,1
1537310,1
1049395,1
3195080,1
1988441,1
2758514,1
3104430,1
3122676,1
1228778,1
2520179,1
3268047,1
133717,1
1806427,1
1852810,1
2490800,1
809162,1
1263910,1
2994102,1
1348904,1
2641171,1
1047275,1
2081245,1
2232877,1
3269443,1
3358376,1
1061772,1
1153403,1
2512976,1
2554548,1
1310775,1
2227802,1
2981859,1
2332889,1
1583172,1
1388340,1
2695607,1
2957106,1
1099890,1
105414,1
2954581,1
2834102,1
2331559,1
1380704,1
2943651,1
2095317,1
2163354,1
1318884,1
1067130,1
3324291,1
92606,1
1462125,1
1634585,1
344737,1
1223800,1
3113991,1
2688384,1
2713494,1
2639571,1
644674,1
1660422,1
320282,1
309012,1
1861968,1
3031912,1
3156068,1
1542280,1
2209535,1
714159,1
1816766,1
2990459,1
3254664,1
2739273,1
2180479,1
2354607,1
2214631,1
1104776,1
940872,1
906728,1
2936664,1
3368061,1
3204857,1
91183,1
402868,1
1891194,1
2762501,1
317410,1
92279,1
2059723,1
2587271,1
1979949,1
3126903,1
462572,1
1096640,1
1327337,1
2519329,1
3104725,1
587767,1
3414023,1
1836124,1
252664,1
1399824,1
1474094,1
2234983,1
89354,1
2096771,1
2649459,1
1533346,1
1937016,1
3396075,1
969600,1
498133,1
2175088,1
1340829,1
1930603,1
2744910,1
3116974,1
3006791,1
988531,1
2911525,1
919343,1
1851124,1
324145,1
2039194,1
2480023,1
570418,1
2776476,1
2587295,1
1974389,1
1844082,1
1844540,1
1169929,1
2024749,1
1536217,1
348230,1
884706,1
1737754,1
1850095,1
2769256,1
1353466,1
3130785,1
2813053,1
2821151,1
2452273,1
1006897,1
1867319,1
2667740,1
147604,1
1435316,1
3133261,1
2759062,1
2951495,1
517194,1
1815875,1
1777745,1
480577,1
592980,1
1218775,1
2101998,1
1948144,1
669554,1
157652,1
3033761,1
1321256,1
1868906,1
3254513,1
1988580,1
1362226,1
1162629,1
2137382,1
1211283,1
3354009,1
326398,1
2763623,1
131023,1
181049,1
3324701,1
892807,1
2953118,1
284182,1
2384166,1
2596201,1
3408699,1
950018,1
1859075,1
904459,1
2260881,1
654893,1
2318841,1
614824,1
1992351,1
2066015,1
2345850,1
2865634,1
1990747,1
93821,1
2184751,1
2559132,1
3179251,1
1173966,1
1292096,1
1098869,1
912555,1
3295836,1
3278176,1
1283902,1
2139616,1
2441917,1
2577611,1
828320,1
762832,1
575913,1
2978810,1
761000,1
1007505,1
2563760,1
2592812,1
833452,1
755040,1
2030794,1
425956,1
3053288,1
2700900,1
2446732,1
963483,1
2407127,1
2221216,1
396546,1
389741,1
1800711,1
3169639,1
3209792,1
2996341,1
652866,1
565145,1
3109169,1
2379384,1
3048722,1
1071582,1
2009036,1
2587587,1
1701691,1
622048,1
2914476,1
2933792,1
1805578,1
1701141,1
2587732,1
2978572,1
357395,1
3355646,1
1541811,1
2431805,1
2607404,1
2611894,1
1567653,1
2708181,1
1990777,1
1188768,1
817006,1
2150311,1
3119853,1
1568453,1
2667589,1
462739,1
65366,1
3297379,1
1972620,1
1917898,1
3063851,1
1492751,1
3233555,1
1572498,1
213394,1
2802787,1
2269206,1
566562,1
2550353,1
776435,1
8397,1
2236412,1
2215249,1
1372471,1
2770024,1
801249,1
148929,1
1854027,1
1909035,1
2895916,1
1504879,1
939656,1
1890481,1
1523211,1
2079995,1
2652508,1
1587688,1
3095258,1
1879401,1
1607385,1
587885,1
410409,1
454063,1
2450984,1
1814056,1
3287622,1
880097,1
1426683,1
1346656,1
1865429,1
2961942,1
3042063,1
93704,1
225111,1
177568,1
745333,1
1310462,1
1691917,1
419147,1
2835427,1
1523346,1
3163368,1
3238379,1
979791,1
3327496,1
1020429,1
2483998,1
18587,1
2348555,1
2256036,1
2615981,1
972776,1
3007294,1
480859,1
2464280,1
2667413,1
2300154,1
1979016,1
1148771,1
146894,1
2371642,1
1417981,1
2932663,1
1696730,1
1822220,1
1250602,1
1681237,1
2015323,1
2536659,1
218743,1
877741,1
522372,1
627808,1
1696356,1
1113902,1
2994046,1
3262390,1
1199938,1
2213687,1
1162992,1
1839929,1
1172076,1
1353342,1
2769729,1
68681,1
656254,1
2980740,1
1309861,1
2699034,1
134939,1
1947595,1
1229720,1
579603,1
925397,1
1732012,1
737039,1
523487,1
2988537,1
2482881,1
205285,1
1952226,1
209130,1
2893753,1
851817,1
246446,1
616064,1
1712668,1
2883531,1
2164421,1
2296069,1
1778700,1
1109401,1
2232848,1
1769046,1
677859,1
1087628,1
2153647,1
2822444,1
2713261,1
2951577,1
504858,1
653318,1
1387138,1
1305146,1
2858862,1
762015,1
765120,1
772656,1
3204507,1
2898131,1
52527,1
2420310,1
1906034,1
553169,1
778077,1
2472902,1
2473017,1
1924800,1
3130290,1
1355529,1
131137,1
2747425,1
1047327,1
1602232,1
1804970,1
2607147,1
2115726,1
1383204,1
508102,1
1293787,1
423604,1
92417,1
2593231,1
2835120,1
1863093,1
3229016,1
386092,1
3393061,1
2305143,1
922317,1
1527185,1
2812310,1
2370682,1
1136445,1
104890,1
2854308,1
930035,1
63705,1
2274748,1
2283628,1
3385135,1
3195741,1
2935839,1
801392,1
2733575,1
637473,1
625199,1
1361543,1
1609948,1
1792506,1
1010818,1
1626114,1
1111093,1
2171089,1
1271063,1
2272955,1
45469,1
1666154,1
1165267,1
2704158,1
2589987,1
3323368,1
234268,1
2893928,1
2135755,1
1315596,1
1558440,1
910101,1
1888469,1
640769,1
1591129,1
1861955,1
533128,1
1664376,1
1335142,1
76389,1
1768943,1
2580062,1
1215812,1
3074042,1
256485,1
1704083,1
1726986,1
2792507,1
2695116,1
3349479,1
2516792,1
3236045,1
675823,1
2991745,1
3081043,1
1420784,1
2854551,1
3080136,1
1370967,1
1794393,1
2070518,1
62917,1
2675066,1
47064,1
1333528,1
2506870,1
2652647,1
1692816,1
1559269,1
2230294,1
3163551,1
2688694,1
2354921,1
2510756,1
2645069,1
2569570,1
2151130,1
1492762,1
2031308,1
1466463,1
3183849,1
1257,1
870931,1
2267761,1
264373,1
2297082,1
2020510,1
1005991,1
2430518,1
3036284,1
731695,1
1667357,1
3037027,1
3286600,1
365572,1
1185928,1
3127571,1
2131047,1
1554003,1
565322,1
394909,1
300855,1
2135017,1
2739782,1
1184482,1
2868,1
405365,1
603353,1
1172081,1
3324284,1
2535617,1
629304,1
536632,1
1017432,1
1579376,1
2481044,1
721236,1
2319639,1
3116522,1
1807206,1
1221624,1
2914376,1
188103,1
1635339,1
1960760,1
2929970,1
397095,1
3207175,1
138699,1
29329,1
894614,1
1389026,1
741664,1
1242209,1
1683405,1
2600685,1
2186075,1
10310,1
3348575,1
1803397,1
2773145,1
2687486,1
1215635,1
2472064,1
1499935,1
70703,1
2684486,1
206474,1
438370,1
3282169,1
449748,1
25059,1
2718892,1
676122,1
2053092,1
2778718,1
1043331,1
1427623,1
2636806,1
2809322,1
574501,1
458510,1
514330,1
2791593,1
1639516,1
2833200,1
1355304,1
893774,1
2605661,1
2120410,1
129366,1
2779901,1
1133778,1
2743344,1
1991014,1
3364166,1
2447805,1
2938106,1
2802954,1
2542902,1
9355,1
2021951,1
2821305,1
285711,1
3395639,1
1581771,1
2753373,1
1808348,1
1359669,1
3084175,1
130560,1
1453253,1
683878,1
2669972,1
2629149,1
3361162,1
739266,1
3027547,1
965766,1
2103775,1
2267129,1
2671450,1
1601832,1
281688,1
477394,1
297764,1
2376739,1
1261175,1
505670,1
105076,1
1998391,1
2365567,1
1962640,1
808798,1
1119485,1
2923785,1
1540594,1
251799,1
939817,1
1051290,1
858975,1
610277,1
2292160,1
2945338,1
1782024,1
1863893,1
2854070,1
641590,1
595881,1
1228317,1
1364184,1
601702,1
414392,1
1822858,1
430254,1
1785615,1
601013,1
3000077,1
2655444,1
2301634,1
2783292,1
1090236,1
1444300,1
2504685,1
2049914,1
1007936,1
1896167,1
2553775,1
1102125,1
2142146,1
2965957,1
174911,1
531859,1
3272625,1
2094958,1
2659201,1
2344275,1
958662,1
3141114,1
410199,1
1042622,1
1450485,1
1825131,1
1697532,1
3249859,1
2970460,1
1519929,1
428841,1
1668749,1
1858863,1
2846909,1
541978,1
2368569,1
1887158,1
3299180,1
1556165,1
2317198,1
1855197,1
2386461,1
2298825,1
339249,1
309518,1
1826118,1
2178285,1
2174152,1
1149394,1
263023,1
1946875,1
430746,1
781935,1
1025534,1
1850290,1
2100262,1
1437107,1
1528550,1
808662,1
1690278,1
1746479,1
506876,1
1706354,1
2915055,1
202168,1
1504010,1
1080778,1
1496044,1
1142536,1
2985564,1
3016918,1
3356746,1
3099246,1
3146561,1
599505,1
1926728,1
1021732,1
3144449,1
763895,1
1191365,1
384676,1
1383925,1
1085470,1
630686,1
2326784,1
2021646,1
717575,1
209096,1
567260,1
2246873,1
832888,1
2191095,1
3299965,1
1285752,1
1729656,1
867226,1
1727876,1
50861,1
1257921,1
563161,1
1427740,1
196661,1
530157,1
434875,1
2729013,1
695403,1
604148,1
908848,1
22652,1
2358393,1
1810563,1
1561046,1
1431656,1
2898572,1
1731089,1
815677,1
2366595,1
2373509,1
1322319,1
3046257,1
1610588,1
2742205,1
568978,1
93311,1
1906767,1
3187335,1
55062,1
1299014,1
1290768,1
812122,1
2251761,1
1101423,1
2752368,1
45011,1
1803765,1
3223118,1
2673394,1
271295,1
2309044,1
625201,1
2895202,1
2203669,1
2770430,1
782698,1
537928,1
1917789,1
2860635,1
3153135,1
598101,1
1234193,1
1297792,1
7097,1
2305732,1
1248412,1
1823182,1
392403,1
1309188,1
1948175,1
2821443,1
1523926,1
371813,1
3190785,1
299004,1
2285537,1
2437945,1
3371956,1
886354,1
676835,1
2452514,1
1486072,1
571288,1
1110816,1
491836,1
2518013,1
1512494,1
3168035,1
437708,1
3072763,1
3088854,1
3380066,1
830434,1
507016,1
1388020,1
1231493,1
3174129,1
297053,1
2606173,1
794073,1
621818,1
424738,1
234571,1
2845471,1
1645544,1
1031470,1
2274716,1
2550196,1
3293515,1
755266,1
2313753,1
446142,1
1904201,1
827710,1
2072150,1
952679,1
2676711,1
1713073,1
3219890,1
1569950,1
359102,1
3385529,1
3308540,1
2617790,1
3168883,1
806432,1
3218075,1
2400347,1
2572559,1
1362467,1
3173175,1
95095,1
1302982,1
887013,1
2120146,1
2693378,1
2989664,1
2500551,1
226555,1
2137706,1
1338783,1
1308309,1
2582920,1
2653655,1
326363,1
3018007,1
2069064,1
1896680,1
239813,1
1366175,1
1529518,1
865452,1
1239239,1
2207268,1
3306721,1
155774,1
2414438,1
3055662,1
2099068,1
2390971,1
938556,1
887237,1
2670259,1
759976,1
863827,1
2623457,1
2922914,1
2748868,1
1441406,1
2954122,1
3077221,1
3067181,1
1597361,1
145828,1
2487340,1
2797950,1
2741574,1
2784582,1
3303604,1
2100923,1
1973965,1
24452,1
699428,1
1436863,1
12063,1
488930,1
2542688,1
2500167,1
381199,1
1306132,1
3011316,1
2322954,1
1407319,1
473480,1
2039455,1
1159886,1
1182585,1
576185,1
3374537,1
973609,1
2454925,1
1123651,1
2787607,1
258879,1
1145940,1
564174,1
1491280,1
2194872,1
2355460,1
813042,1
2884182,1
2015260,1
2697917,1
1090042,1
1565686,1
1943389,1
1418143,1
2622328,1
55766,1
235682,1
1312629,1
3010271,1
1155970,1
1196269,1
1460094,1
821972,1
316876,1
1402345,1
1110385,1
2074649,1
996457,1
948197,1
2112926,1
3358355,1
2516513,1
2543859,1
1954032,1
2118608,1
423854,1
513923,1
2595787,1
1031968,1
2455468,1
637704,1
695274,1
154091,1
21030,1
2293577,1
2814816,1
1039993,1
2292511,1
214159,1
246870,1
519300,1
1271008,1
1362234,1
369274,1
1042068,1
817377,1
858758,1
1548603,1
2264137,1
256839,1
226891,1
1609645,1
2302115,1
1609941,1
1148283,1
2128627,1
2769702,1
3149207,1
2419143,1
670952,1
1857001,1
1861278,1
2966657,1
2838843,1
1196089,1
12126,1
3126937,1
2460559,1
2890283,1
1890991,1
2055694,1
2576941,1
418396,1
933342,1
1366148,1
1297493,1
731564,1
778844,1
3318177,1
848493,1
465807,1
300734,1
1139135,1
2733978,1
493367,1
1047818,1
1100105,1
655244,1
2436378,1
2359524,1
2033042,1
1289032,1
2909082,1
2605384,1
2854702,1
588066,1
210392,1
156460,1
916734,1
1015464,1
2469490,1
641384,1
1526158,1
3052656,1
3025587,1
2462689,1
2611590,1
124302,1
3081200,1
2820047,1
1895713,1
1401706,1
114919,1
1109392,1
1021354,1
863391,1
1980509,1
613652,1
3377073,1
1130253,1
1825924,1
593666,1
3345885,1
178456,1
1034710,1
248252,1
425416,1
2300332,1
1418566,1
1144740,1
3144712,1
2834462,1
1318466,1
1208742,1
1338996,1
1116818,1
2381621,1
1701471,1
4047,1
2114055,1
591450,1
224790,1
3394738,1
2107753,1
2912710,1
2308419,1
173968,1
2357577,1
3222861,1
119750,1
691279,1
1583837,1
153926,1
1121086,1
2230612,1
1665102,1
1842364,1
1398378,1
2124477,1
2429069,1
3159154,1
2289735,1
1720799,1
2098617,1
2465269,1
2189959,1
870689,1
1262208,1
479824,1
954307,1
468549,1
3145576,1
1589103,1
3194276,1
1661032,1
280506,1
2643525,1
1570115,1
532977,1
915725,1
3161572,1
667744,1
2652382,1
1005430,1
970810,1
1725317,1
3245477,1
3025190,1
1143554,1
2775872,1
924747,1
332869,1
833832,1
1508004,1
185465,1
489046,1
247467,1
3060073,1
2266747,1
1339035,1
3346142,1
2812264,1
581614,1
596554,1
156944,1
1304161,1
1833142,1
3357679,1
3145572,1
822133,1
1132163,1
942223,1
2760314,1
1295741,1
3012463,1
1473605,1
1292185,1
124131,1
741217,1
3197607,1
3201160,1
1466235,1
3267282,1
1954676,1
2330250,1
2580283,1
1156085,1
1955559,1
3041341,1
898351,1
1847335,1
596391,1
1109514,1
760839,1
2496492,1
2818752,1
1545927,1
1999028,1
2051006,1
2034301,1
1291559,1
2268368,1
1977781,1
1418974,1
1547249,1
2755165,1
2471715,1
624818,1
2706129,1
2233912,1
756899,1
2499542,1
1706198,1
2832294,1
2142476,1
1083008,1
1416991,1
402834,1
422015,1
1704706,1
799728,1
843241,1
3006011,1
2573775,1
258918,1
1227226,1
226562,1
654336,1
3184254,1
1208367,1
2314258,1
3329627,1
1548854,1
3357295,1
9048,1
908742,1
2198542,1
2272763,1
2305673,1
798727,1
3305221,1
1603630,1
3142861,1
3266395,1
2204339,1
3330760,1
3368937,1
337401,1
962143,1
1420272,1
304383,1
2960043,1
3299782,1
738512,1
552926,1
1581046,1
1419088,1
838299,1
3133441,1
905195,1
479082,1
1026300,1
2175260,1
1719627,1
461622,1
2434400,1
1303286,1
2142851,1
918574,1
2583535,1
496319,1
1865058,1
3401070,1
2061573,1
1974013,1
1225410,1
2141760,1
3029680,1
2318410,1
983712,1
3135785,1
2476782,1
850997,1
1975149,1
1910727,1
1367583,1
1176803,1
1595812,1
2827027,1
1335029,1
1807427,1
585012,1
3192299,1
521045,1
224664,1
1758875,1
1429841,1
3252432,1
2470674,1
3025636,1
1002247,1
804598,1
783504,1
2245702,1
2092119,1
3198463,1
1597969,1
3288252,1
3112697,1
3065136,1
388801,1
835657,1
2574512,1
2018242,1
2788372,1
2211116,1
2327605,1
2327798,1
2833335,1
1353494,1
544661,1
2200437,1
503969,1
762186,1
3090034,1
182436,1
277469,1
1615434,1
1814419,1
2597642,1
531538,1
1988647,1
862950,1
563091,1
643088,1
2639821,1
3230014,1
1872473,1
486686,1
2175557,1
2696088,1
3221282,1
1360819,1
37522,1
2282166,1
1403334,1
2605341,1
3045762,1
1529996,1
1855437,1
1836141,1
2674436,1
1490260,1
962348,1
1598083,1
3310138,1
1923612,1
1665769,1
147944,1
350736,1
2417993,1
2142854,1
710292,1
1118058,1
2353868,1
749600,1
1212689,1
1728505,1
318709,1
1421672,1
1076660,1
230208,1
2349880,1
2384648,1
1287437,1
3027945,1
1168724,1
230259,1
1211314,1
1428372,1
2936636,1
1186125,1
157343,1
2427112,1
3203331,1
3095304,1
1394278,1
628877,1
2849286,1
731296,1
1689790,1
2356204,1
1038302,1
1473353,1
896333,1
3262261,1
1960407,1
660225,1
2511136,1
2638271,1
1054282,1
1342231,1
691345,1
564974,1
1174975,1
993259,1
2912769,1
784614,1
2739035,1
2794582,1
2401768,1
2849764,1
832181,1
313262,1
1423878,1
1280575,1
2208514,1
68748,1
1073106,1
2422530,1
3195152,1
1429343,1
534576,1
2016509,1
1444826,1
1823963,1
78654,1
3335881,1
1055912,1
1900502,1
2986502,1
2457545,1
2369030,1
128547,1
1408599,1
2842063,1
1377858,1
1373296,1
1199596,1
1633835,1
303750,1
2584974,1
286020,1
565702,1
1965121,1
1105251,1
60858,1
2265194,1
1410716,1
2297555,1
2006135,1
722807,1
1670972,1
2519770,1
2749643,1
1311501,1
2337191,1
576285,1
877019,1
1505032,1
261061,1
2816899,1
2150659,1
1878338,1
1739366,1
1650086,1
2761523,1
900025,1
2505055,1
1468117,1
1171184,1
1141216,1
3162562,1
1236141,1
3050652,1
454268,1
521672,1
303263,1
1094078,1
2994421,1
893602,1
2933640,1
537093,1
962104,1
804569,1
1948091,1
2086909,1
593264,1
1661167,1
1551451,1
2515402,1
698290,1
482176,1
278129,1
1839871,1
874591,1
1421410,1
3264215,1
1722014,1
1163048,1
3139385,1
269215,1
2669453,1
1301096,1
2498278,1
1278940,1
1710411,1
1189778,1
367625,1
2446275,1
445955,1
1563542,1
2958315,1
845476,1
1510599,1
2714888,1
2105104,1
1541421,1
3246817,1
2036777,1
2659497,1
395645,1
3244046,1
814481,1
2426161,1
1697115,1
2713569,1
1656771,1
2822867,1
2318778,1
2072319,1
1770845,1
2704616,1
501190,1
1690854,1
152839,1
2056767,1
880021,1
1848325,1
570573,1
891955,1
1070782,1
2955683,1
778033,1
1111386,1
2414127,1
1099380,1
2043583,1
268455,1
1829192,1
556857,1
420200,1
2821487,1
2788383,1
336355,1
1700097,1
2118118,1
3111529,1
3250801,1
3391933,1
2533987,1
2697470,1
2471952,1
387259,1
2806206,1
2306810,1
2767834,1
2381242,1
183865,1
1957488,1
3039845,1
44815,1
2543722,1
854759,1
3065067,1
966552,1
523075,1
2795078,1
3222395,1
1274082,1
1144971,1
3107324,1
