Country Name,Country Code,Indicator Name,Indicator Code,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Middle income,MIC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,95.74646009,97.40448918,97.57484272,103.2018589,104.8473025,119.2683679,117.1970683,124.8048166,130.0219321,134.5146379
North Macedonia,MKD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,52.03203647,48.97800585,49.88447924,50.24445256,51.26796565,55.74662869,55.50101334,54.29532204,52.04149104,53.92650363
Mali,MLI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.01685823,22.13704578,21.7776425,21.44736045,20.6750807,21.92753486,23.74541696,24.75110498,23.19616154,22.41086561
Malta,MLT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,83.41390595,79.32056829,70.88476119,69.08938649,69.52932404,75.12800237,68.40968648,68.9601982,64.20268084,61.91958498
Myanmar,MMR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,18.13055139,22.00636698,24.50054608,26.20930858,26.63790148,28.98289995,,,,
"Middle East, North Africa, Afghanistan & Pakistan (excluding high income)",MNA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,35.88506354,39.03390269,30.67650694,26.67933796,26.70660483,30.71320559,30.29834244,28.47229054,28.35245265,22.33620721
Montenegro,MNE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,50.91663529,49.49492225,49.45120578,50.23266782,49.54346135,60.55899629,52.60946665,47.15539486,42.38351252,45.27366331
Mongolia,MNG,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,54.4604207,56.94315938,52.81772293,55.40684003,48.90102215,45.78516453,47.48638081,40.97748578,38.6134824,
Northern Mariana Islands,MNP,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Mozambique,MOZ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,32.05313167,31.20788791,24.45820645,22.12920351,21.27915852,23.86961927,23.02058008,20.72083609,18.5175424,17.59957111
Mauritania,MRT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.11557839,20.29890976,21.06657412,22.04112089,22.72354116,,,,,
Mauritius,MUS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,98.74668429,92.30626817,97.67717638,74.19530368,76.96904687,90.56030736,85.41189173,72.36865612,69.89395047,69.86585659
Malawi,MWI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,9.172403859,8.009309219,7.478350942,6.817648644,7.220741696,7.853148938,8.239599196,8.647049075,7.74778353,
Malaysia,MYS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,123.1036296,121.9798206,117.1675684,120.2763119,120.7069463,133.8169955,127.2608946,113.0704706,117.1002525,116.1009301
North America,NAC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,184.5298304,187.4214073,195.4339298,184.1546468,196.1834646,221.3797125,223.7750065,190.5290178,195.550388,200.8829371
Namibia,NAM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,65.62596884,68.5718639,65.08508986,65.84154868,70.95057935,72.76766772,68.84732487,61.02324731,,
New Caledonia,NCL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Niger,NER,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,11.27315474,11.47882571,11.41485747,10.20261221,11.22061187,11.70023238,13.02491089,12.48916624,11.06377527,10.20247555
Nigeria,NGA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,13.07868448,14.60803886,12.85202981,10.2465813,7.923222659,8.759585595,9.733221369,9.561691767,,
Nicaragua,NIC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,36.85121625,38.58003242,42.71415952,39.85705848,32.21731345,29.79282045,28.01307543,29.69976242,30.00900351,29.73266945
Netherlands,NLD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,110.1352308,112.6881661,109.2617675,103.7054491,98.63684625,100.3520062,93.88076945,88.81950454,85.4757445,82.33209409
Norway,NOR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,137.8360626,144.9716065,145.2648925,142.4916422,149.3881322,163.5359916,137.5650537,110.2761689,127.4320458,128.8683806
Nepal,NPL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,56.90827407,69.84080011,69.18912434,76.32460801,78.9459109,88.44003947,103.6513514,94.46699156,91.55726414,92.1111097
Nauru,NRU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
New Zealand,NZL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,152.1380719,154.7803291,153.0825066,153.1523612,155.390582,159.5185612,155.5463503,146.118613,141.2228326,
OECD members,OED,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,138.866302,141.1177938,143.7302028,138.5328199,145.341231,162.4372873,160.0872299,144.892733,143.4971918,150.4666256
Oman,OMN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,58.17211276,66.67023304,65.94876212,61.07217589,65.1353365,76.58938994,68.1863495,55.78977046,59.75281694,
Other small states,OSS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,94.71911075,89.92262266,85.24957283,73.62729189,67.94340034,74.13273667,67.4438775,61.56903326,59.71806689,60.35737517
Pakistan,PAK,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,13.87767206,14.68224913,15.31381293,16.63235111,15.68798581,15.03312013,15.34013978,14.83832424,12.02039551,11.46608161
Panama,PAN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,82.93242777,84.19087183,84.4380104,83.95147996,83.32655675,100.1538915,,,,
Peru,PER,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,43.86793145,42.80902535,42.41461431,43.90394244,44.72423689,55.31240991,47.13142778,45.66815335,,
Philippines,PHL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,39.90378358,42.86451799,45.60519779,47.5627908,47.97366866,52.0356914,49.94132491,48.87302992,48.31104071,49.81366551
Palau,PLW,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Papua New Guinea,PNG,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,22.55345091,22.11934528,19.35275517,18.74321342,18.05466942,18.81498125,17.40957182,15.04269005,16.51367908,
Poland,POL,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,53.3148869,54.34569873,52.27429794,51.8969895,50.22772955,49.26651852,45.72788912,39.3159295,34.70752273,33.58579002
Pre-demographic dividend,PRE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,14.94508129,15.44073673,14.45110386,13.12595613,11.84239473,13.07275394,13.19539606,12.69305506,,
Puerto Rico (US),PRI,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
"Korea, Dem. People's Rep.",PRK,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Portugal,PRT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,120.0485132,111.3285686,102.8552906,97.09630519,93.35554945,104.0741853,98.84850946,89.45631118,80.22710637,77.21312065
Paraguay,PRY,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,43.34964647,41.35571913,41.15589662,44.59747743,47.7506335,50.71317343,49.4627025,51.01761236,52.35548417,57.49327825
West Bank and Gaza,PSE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,32.60104707,36.52793214,41.7423779,44.84028782,44.92673536,52.24382116,47.32951604,47.71061748,55.05839661,68.53850818
Pacific island small states,PSS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,65.67585817,69.45626439,70.33317764,73.18843521,78.85246621,90.05128334,94.51021564,89.16158705,85.55504804,86.67411305
Post-demographic dividend,PST,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,146.4128147,148.3615291,151.4360187,145.8008556,153.1963052,171.0991345,169.5383116,154.2971588,153.6024236,162.4923473
French Polynesia,PYF,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Qatar,QAT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,70.84253286,79.76060908,80.08167414,80.43674724,100.636055,138.8576746,123.3165269,101.0839779,115.7362535,119.3828432
Romania,ROU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,29.90381457,28.55862431,26.66846046,25.69173917,24.71556311,25.85472182,26.4890321,25.22203698,23.25023044,22.72811954
Russian Federation,RUS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,55.95202269,53.10247383,52.07659751,51.24331067,52.56142892,59.5836265,54.64224478,,,
Rwanda,RWA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,20.9997079,20.47517242,20.5944112,21.39988488,21.46054709,25.05106891,25.34315154,22.8466317,22.35461569,22.60970521
South Asia,SAS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,50.82799037,47.91936371,48.01058909,49.42345532,49.66765954,53.02361122,49.41350774,,,
Saudi Arabia,SAU,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,52.76017981,54.37577185,50.13759358,,,,,,,
Sudan,SDN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,8.12473336,8.219716433,8.389756138,9.354756033,9.173616141,7.890887162,6.619864492,5.639804685,,
Senegal,SEN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,27.30468627,27.79827987,29.6647848,29.55161659,29.51666583,29.30675397,29.901568,32.18201457,31.44798225,29.23212881
Singapore,SGP,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,122.4213538,123.4830663,120.8357749,117.7053839,119.4675417,129.1908316,,,,
Solomon Islands,SLB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,33.01390371,34.22091055,33.22628261,30.69706567,30.73806893,32.5671298,32.82655442,34.7058485,34.78436213,33.68055411
Sierra Leone,SLE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,3.347368173,3.51808122,3.327676622,3.640603225,3.859649945,3.619891406,4.226149231,3.537873395,3.23642146,3.967826412
El Salvador,SLV,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,54.09189543,55.05979801,56.04867799,57.27701564,59.07431321,65.33322271,61.13956858,62.613405,61.90071805,62.48756572
San Marino,SMR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
"Somalia, Fed. Rep.",SOM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,9.29E-05,8.84E-05,9.87E-05,0.000129411,0.000143592,0.000183861,0.000190138
Serbia,SRB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,39.0291248,39.40384387,38.71334401,39.72097777,40.16657183,43.44905781,41.43241456,38.38665574,33.04428192,32.63652449
Sub-Saharan Africa (excluding high income),SSA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,41.11539637,41.92871956,43.47415471,39.93687698,34.47653298,32.95022049,31.57714917,29.67247543,,
South Sudan,SSD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,2.304606007,4.424748747,1.705071221,1.52680961,1.703504806,1.925004554,2.750154239,3.017161317,3.047698802,
Sub-Saharan Africa,SSF,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,41.10052635,41.90991934,43.47415471,39.93687698,34.47653298,32.95022049,31.57714917,29.67247543,,
Small states,SST,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,76.60842471,75.56446728,74.374999,66.62399972,62.93144181,69.53822299,63.09651315,56.08705155,55.63009049,54.85057134
Sao Tome and Principe,STP,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,33.25682932,31.4994056,29.43870865,24.77109076,22.49003534,19.89160485,17.6880687,12.85175563,7.816315129,
Suriname,SUR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,33.73302061,36.32938764,28.28688665,24.27807781,23.09408338,24.22090756,18.10475438,19.37847797,16.59840678,17.02071423
Slovak Republic,SVK,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,52.33328274,56.67163508,59.87799959,61.44194642,62.46450725,65.64759041,65.11248247,66.73892522,61.46226343,59.65090188
Slovenia,SVN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,50.34383248,47.14232107,45.47052821,43.70311445,42.71554131,43.57057521,41.10118163,41.1837742,36.34191584,35.4165074
Sweden,SWE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,127.5174099,129.1723663,132.7159061,133.26679,131.8224744,138.4591814,136.7978648,136.0776526,129.1367819,125.521882
Eswatini,SWZ,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.25805437,21.58016592,20.63527611,20.98901025,20.22337857,20.964354,20.82324715,21.34289071,21.30952732,21.62314088
Sint Maarten (Dutch part),SXM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Seychelles,SYC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,24.34973377,24.51661065,,,,,,,,
Syrian Arab Republic,SYR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Turks and Caicos Islands,TCA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Chad,TCD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,6.281996002,9.668962923,9.106177086,8.248736569,7.541473121,7.229155641,8.322909549,,,
East Asia & Pacific (IDA & IBRD countries),TEA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,137.3539129,139.9463008,139.2042953,142.608459,148.2074389,164.3151904,161.2400249,166.775311,173.8751204,178.0218694
Europe & Central Asia (IDA & IBRD countries),TEC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,53.87141266,53.06712475,51.59545081,49.67609448,49.09106338,54.12676608,50.31778973,,,
Togo,TGO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,29.17512663,30.41710563,29.63987689,27.80623122,27.59331132,26.89351313,26.21548494,26.57476771,26.04445381,25.3467806
Thailand,THA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,149.3732535,146.2239494,144.6403073,144.0887917,143.3691634,160.1109201,164.0950422,156.4524166,154.1407801,147.9789867
Tajikistan,TJK,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,21.57390776,19.09622873,13.01458571,11.94225244,11.58236731,13.03200297,10.34419842,10.41707929,12.22291069,
Turkmenistan,TKM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Latin America & the Caribbean (IDA & IBRD countries),TLA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,48.61451448,48.19848723,48.1742516,52.66305712,50.84938042,54.76118677,51.36051642,50.70809906,50.88823044,52.16829345
Timor-Leste,TLS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,13.32233627,12.67653069,16.38078042,16.05770194,12.97060382,13.42464711,8.375976854,12.72360241,23.68298876,34.79320728
"Middle East, North Africa, Afghanistan & Pakistan (IDA & IBRD)",TMN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,35.91193217,39.05547236,30.54013266,26.46064986,26.47926382,30.45744803,30.08462573,28.24696336,28.04347927,21.90435986
Tonga,TON,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,34.04323341,37.38933517,38.0234935,39.3003535,38.2103378,37.82251697,36.39906341,35.96550597,35.65219515,34.79873415
South Asia (IDA & IBRD),TSA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,50.82799037,47.91936371,48.01058909,49.42345532,49.66765954,53.02361122,49.41350774,,,
Sub-Saharan Africa (IDA & IBRD countries),TSS,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,41.10052635,41.90991934,43.47415471,39.93687698,34.47653298,32.95022049,31.57714917,29.67247543,,
Trinidad and Tobago,TTO,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,32.5688299,36.65552814,37.48848106,38.93717247,41.44843385,46.45598241,40.78295833,37.12719985,45.52919034,48.37663267
Tunisia,TUN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,60.13655414,62.24695547,64.75372854,63.52243898,59.29035832,67.65671846,64.66753465,66.00676675,62.73056523,60.61172497
Turkiye,TUR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,66.38985211,69.28263647,70.08440273,66.69766682,64.25575194,75.50943432,71.23451402,53.57885912,48.8843017,43.01923695
Tuvalu,TUV,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Tanzania,TZA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,14.61353808,13.6703068,13.07651278,12.7000394,12.63830815,12.43518081,12.97761267,15.15767727,16.38667957,16.7547897
Uganda,UGA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,13.76861154,13.64008878,13.4819167,13.63922942,13.80506371,14.22040164,14.78696653,15.0891725,14.81255095,14.30017618
Ukraine,UKR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,56.65775413,47.30713009,38.3051473,34.51185864,30.02706859,28.17515425,23.55564887,23.31603781,18.64662084,
Upper middle income,UMC,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,109.6024415,111.8661092,112.1401892,118.9283666,121.8805282,138.7897969,135.4033546,136.589208,139.08783,142.9004762
Uruguay,URY,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,27.81400853,25.6815823,23.92631568,24.94485122,25.30825431,27.8846373,26.7129771,26.62383411,28.57710425,31.07920405
United States,USA,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,184.5298304,187.4214073,195.4339298,184.1546468,196.1834646,221.3797125,223.7750065,190.5290178,195.550388,200.8829371
Uzbekistan,UZB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,10.30962587,11.75377345,14.06332691,20.42563358,25.85805922,32.17429132,32.05545369,32.70925162,34.35565412,33.19943554
St. Vincent and the Grenadines,VCT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,49.46079955,48.05928264,46.70702222,44.43152168,43.61282187,47.51783167,46.2241449,41.18967654,39.7035965,36.66223923
"Venezuela, RB",VEN,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
British Virgin Islands,VGB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Virgin Islands (U.S.),VIR,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
Viet Nam,VNM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,90.39922733,98.85896077,103.9720323,105.2759847,108.0319009,115.5253499,124.2828987,124.9614788,,
Vanuatu,VUT,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,69.75227794,67.11983279,64.48522327,61.49913524,59.08729478,60.21145397,60.94282903,55.24484397,53.55181709,56.3332299
World,WLD,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,123.5265415,125.3556029,126.2477723,125.5914194,130.2144297,146.3074265,143.4077839,139.0739597,141.3245186,147.9939842
Samoa,WSM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,72.12327575,75.6587264,77.64804712,81.5490929,83.25522043,87.01174257,94.89296627,88.93881052,74.14891232,69.94392918
Kosovo,XKX,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,37.29575218,38.95386536,41.66074258,44.4606205,46.67218235,51.62434242,50.7890551,52.78238542,55.25449721,61.00188101
"Yemen, Rep.",YEM,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,,,,,,,,,,
South Africa,ZAF,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,127.2032442,124.3604961,127.0302839,118.380858,117.1855569,109.0546914,93.19638974,91.56972876,90.37248246,
Zambia,ZMB,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,19.76483406,15.44212051,14.90601054,14.97371923,15.62618991,15.16355456,11.35950446,12.97508883,,
Zimbabwe,ZWE,Domestic credit to private sector,FS.AST.PRVT.GD.ZS,18.31574378,17.0984957,5.810054181,5.83026743,3.428021764,3.642132035,4.759521822,5.826323074,6.477697265,
